Class_Name,Description,Type,id,Professor,,Unit,Attributes,Subject,Number,Unit,mon,tues,wed,thur,fri,start_time,end_time,,,,,,,,,,,,
ARTHIST 231,HISTORY OF ART MARKETS,lec,1,Hans J Van Miegroet,,1,"R,STS,C,SS",ARTHIST,231,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ARTHIST 231,HISTORY OF ART MARKETS,lec,2,Hans J Van Miegroet,,1,"R,STS,C,SS",ARTHIST,231,1,TRUE,FALSE,FALSE,FALSE,FALSE,7:30PM,10:00PM,,,,,,,,,,,,
ARTHIST 232,"JAPANESE ART, 1600-PRESENT",lec,1,Staff,,1,"CCI,EI,ALP,CZ",ARTHIST,232,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
ARTHIST 245S,WOMEN IN VISUAL ARTS,lec,1,Susanna Caviglia,,1,"C,ALP,CZ",ARTHIST,245,1,FALSE,FALSE,FALSE,TRUE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
ARTHIST 283,AFRICAN AMERICAN ART,lec,1,Richard J Powell,,1,"CCI,R,C,ALP,CZ",ARTHIST,283,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ARTHIST 286D,CONTEMPORARY ARCHITECTURE,lec,1,Annabel Wharton,,1,"CCI,ALP,CZ",ARTHIST,286,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ARTHIST 286D,CONTEMPORARY ARCHITECTURE,dis,1,Annabel Wharton,,1,"CCI,ALP,CZ",ARTHIST,286,0,FALSE,FALSE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ARTHIST 298,HST OF IMPRESSIONISM,lec,1,Alexis M Clark,,1,"CCI,ALP,CZ",ARTHIST,298,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ARTHIST 305L,VIRTUAL MUSEUMS,lec,1,Maurizio Forte,,1,"R,STS,C,ALP",ARTHIST,305,1,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ARTHIST 305L,VIRTUAL MUSEUMS,lab,1,Maurizio Forte,,1,"R,STS,C,ALP",ARTHIST,305,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ARTHIST 315,MAPPING HISTORY WITH GIS,lec,1,Timothy D Shea,,1,"STS,C,CZ",ARTHIST,315,1,TRUE,FALSE,FALSE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
ARTHIST 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Kristin L Huffman,,1,,ARTHIST,89,1,FALSE,FALSE,TRUE,FALSE,FALSE,11:45AM,2:15PM,,,,,,,,,,,,
ARTHIST 89S,FIRST-YEAR SEMINAR (TOP),lec,2,Maurizio Forte,,1,,ARTHIST,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
ARTHIST 89S,FIRST-YEAR SEMINAR (TOP),lec,3,Esther L Gabara,,1,,ARTHIST,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ARTHIST 89S,FIRST-YEAR SEMINAR (TOP),lec,20,Departmental Staff,,1,,ARTHIST,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ARTSVIS 115S,INTRO TO B&W PHOTOGRAPHY,lec,1,Mary Sharp,,1,"C,ALP",ARTSVIS,115,1,FALSE,FALSE,FALSE,FALSE,TRUE,10:05AM,12:35PM,,,,,,,,,,,,
ARTSVIS 119S,INTRO TO DIGITAL PHOTOGRAPHY,lec,1,Departmental Staff,,1,"C,ALP",ARTSVIS,119,1,TRUE,FALSE,FALSE,FALSE,FALSE,4:40PM,7:10PM,,,,,,,,,,,,
ARTSVIS 119S,INTRO TO DIGITAL PHOTOGRAPHY,lec,2,Departmental Staff,,1,"C,ALP",ARTSVIS,119,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
ARTSVIS 120,COMPOSITIONAL PAINTING,lec,1,Beverly McIver,,1,ALP,ARTSVIS,120,1,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
ARTSVIS 130,EXPERIMENTAL DRAWING,lec,1,William Seaman,,1,"C,ALP",ARTSVIS,130,1,FALSE,FALSE,FALSE,TRUE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
ARTSVIS 198,EXPERIMENTAL INTERFACE DESIGN,lec,1,William Seaman,,1,"STS,C,ALP",ARTSVIS,198,1,FALSE,FALSE,TRUE,FALSE,FALSE,11:45AM,2:15PM,,,,,,,,,,,,
ARTSVIS 199,DRAWING,lec,1,Stephen L Hayes,,1,ALP,ARTSVIS,199,1,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
ARTSVIS 204S,MEDICINE AND DOCUMENTARY PHOTO,lec,1,John W Moses Jr.,,1,"C,ALP",ARTSVIS,204,1,FALSE,TRUE,FALSE,FALSE,FALSE,6:15PM,8:45PM,,,,,,,,,,,,
ARTSVIS 205,INTERMEDIATE DRAWING,lec,1,William G Fick,,1,"R,ALP",ARTSVIS,205,1,TRUE,FALSE,FALSE,FALSE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
ARTSVIS 206,DIGITAL IMAGING,lec,1,Augustus E Wendell,,1,"C,ALP",ARTSVIS,206,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ARTSVIS 210,SCULPTURE,lec,1,Stephen L Hayes,,1,ALP,ARTSVIS,210,1,FALSE,TRUE,FALSE,FALSE,FALSE,4:40PM,7:10PM,,,,,,,,,,,,
ARTSVIS 212FS,DIGITAL DOCUMENTARY PHOTO,lec,1,Anna S Post-Rust,,1,"EI,SL,C,ALP",ARTSVIS,212,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ARTSVIS 212S,DIGITAL DOCUMENTARY PHOTO,lec,1,Anna S Post-Rust,,1,"EI,SL,C,ALP",ARTSVIS,212,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ARTSVIS 226,PRINTMAK:RELIEF/MONOTYPE,lec,1,William G Fick,,1,"R,ALP",ARTSVIS,226,1,FALSE,FALSE,TRUE,FALSE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
ARTSVIS 233S,COSTUME DESIGN,lec,1,Erin M West,,1,"R,C,ALP",ARTSVIS,233,1,TRUE,FALSE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
ARTSVIS 240S,COLOR PHOTOGRAPHY,lec,1,William Bamberger,,1,"C,ALP",ARTSVIS,240,1,TRUE,FALSE,FALSE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
ARTSVIS 245S,WOMEN IN VISUAL ARTS,lec,1,Susanna Caviglia,,1,"C,ALP,CZ",ARTSVIS,245,1,FALSE,FALSE,FALSE,TRUE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
ARTSVIS 281S,MOTION DESIGN,lec,1,Raquel Salvatella De Prada,,1,,ARTSVIS,281,1,FALSE,FALSE,TRUE,FALSE,FALSE,8:30AM,11:00AM,,,,,,,,,,,,
ARTSVIS 303S,WRITING THE SHORT FILM,lec,1,Gary Hawkins,,1,"W,C,ALP",ARTSVIS,303,1,FALSE,FALSE,TRUE,FALSE,FALSE,1:25PM,4:40PM,,,,,,,,,,,,
ARTSVIS 305L,VIRTUAL MUSEUMS,lec,1,Maurizio Forte,,1,"R,STS,C,ALP",ARTSVIS,305,1,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ARTSVIS 305L,VIRTUAL MUSEUMS,lab,1,Maurizio Forte,,1,"R,STS,C,ALP",ARTSVIS,305,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ARTSVIS 320,ADVANCED PAINTING,lec,1,Beverly McIver,,1,ALP,ARTSVIS,320,1,FALSE,FALSE,FALSE,TRUE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
ARTSVIS 326S,FILM ANIMATION PRODUCTION,lec,1,Douglas Herbert,,1,"C,ALP",ARTSVIS,326,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
ARTSVIS 356S,16MM FILM PRODUCTION,lec,1,Joshua M Gibson,,1,"C,ALP",ARTSVIS,356,1,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,4:25PM,,,,,,,,,,,,
ARTSVIS 497S,ADVANCED VISUAL PRACTICE,lec,1,Shambhavi Kaul,,1,"C,ALP",ARTSVIS,497,1,TRUE,FALSE,FALSE,FALSE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
BIOCHEM 301,INTRO BIOCHEMISTRY I,lec,1,Brian E Coggins,,1,,BIOCHEM,301,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 148FS,GENOMICS OF SYMBIOSIS,lec,1,Francois M Lutzoni,,1,"R,STS,C,NS",BIOLOGY,148,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
BIOLOGY 153,ECOSYSTM HLTH/HUMAN WELL-BEING,lec,1,Julie A Reynolds,,1,"STS,NS",BIOLOGY,153,1,FALSE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 157,THE DYNAMIC OCEANS,lec,1,Alexander Glass,,1,"STS,C,NS",BIOLOGY,157,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
BIOLOGY 158,PLANTS AND HUMAN USE,lec,1,"Kathleen Pryer, Michael D. Windham",,1,"STS,NS",BIOLOGY,158,1,FALSE,FALSE,TRUE,FALSE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
BIOLOGY 180FS,GLOBAL DISEASES,lec,1,Sherryl A Broverman,,1,"STS,NS",BIOLOGY,180,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lec,1,"Alison Hill, L. Ryan Baugh",,1,"STS,NS",BIOLOGY,201,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,1,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,TRUE,FALSE,FALSE,FALSE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,2,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,TRUE,FALSE,FALSE,FALSE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,3,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,TRUE,FALSE,FALSE,FALSE,FALSE,3:20PM,5:50PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,4,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,TRUE,FALSE,FALSE,FALSE,FALSE,3:20PM,5:50PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,5,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,TRUE,FALSE,FALSE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,6,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,TRUE,FALSE,FALSE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,7,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,TRUE,FALSE,FALSE,FALSE,3:20PM,5:50PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,8,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,FALSE,TRUE,FALSE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,9,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,FALSE,TRUE,FALSE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,10,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,FALSE,TRUE,FALSE,FALSE,3:20PM,5:50PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,11,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,FALSE,TRUE,FALSE,FALSE,3:20PM,5:50PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,12,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,FALSE,FALSE,TRUE,FALSE,8:30AM,11:00AM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,13,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,FALSE,FALSE,TRUE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,14,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,FALSE,FALSE,TRUE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 201L,MOLECULAR BIOLOGY,lab,15,Alison Hill,,0,"STS,NS",BIOLOGY,201,0,FALSE,FALSE,FALSE,TRUE,FALSE,3:20PM,5:50PM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lec,1,"John H Willis, Laurie C Mauger",,1,"STS,NS",BIOLOGY,202,1,TRUE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lab,1,Laurie C Mauger,,0,"STS,NS",BIOLOGY,202,0,FALSE,FALSE,FALSE,FALSE,TRUE,9:00AM,11:30AM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lab,2,Laurie C Mauger,,0,"STS,NS",BIOLOGY,202,0,FALSE,FALSE,FALSE,TRUE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lab,3,Laurie C Mauger,,0,"STS,NS",BIOLOGY,202,0,FALSE,FALSE,FALSE,TRUE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lab,4,Laurie C Mauger,,0,"STS,NS",BIOLOGY,202,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:25PM,3:55PM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lab,5,Laurie C Mauger,,0,"STS,NS",BIOLOGY,202,0,FALSE,FALSE,TRUE,FALSE,FALSE,9:00AM,11:30AM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lab,6,Laurie C Mauger,,0,"STS,NS",BIOLOGY,202,0,FALSE,FALSE,TRUE,FALSE,FALSE,9:00AM,11:30AM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lab,7,Laurie C Mauger,,0,"STS,NS",BIOLOGY,202,0,FALSE,FALSE,TRUE,FALSE,FALSE,1:40PM,4:10PM,,,,,,,,,,,,
BIOLOGY 202L,GENETICS AND EVOLUTION,lab,8,Laurie C Mauger,,0,"STS,NS",BIOLOGY,202,0,FALSE,TRUE,FALSE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
BIOLOGY 209-1,THE ECOLOGY OF HUMAN HEALTH,lec,1,"Julie A Reynolds, William F Morris",,1,"STS,NS",BIOLOGY,209,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 212L,GENERAL MICROBIOLOGY,lec,1,Amy K Schmid,,1,NS,BIOLOGY,212,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,12:35PM,,,,,,,,,,,,
BIOLOGY 212L,GENERAL MICROBIOLOGY,lab,1,Lindsay R Saunders,,1,NS,BIOLOGY,212,0,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,3:25PM,,,,,,,,,,,,
BIOLOGY 212L,GENERAL MICROBIOLOGY,lab,2,Lindsay R Saunders,,1,NS,BIOLOGY,212,0,FALSE,TRUE,FALSE,TRUE,FALSE,9:25AM,11:25AM,,,,,,,,,,,,
BIOLOGY 212L,GENERAL MICROBIOLOGY,lab,3,Lindsay R Saunders,,1,NS,BIOLOGY,212,0,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,3:25PM,,,,,,,,,,,,
BIOLOGY 213D,CELL SIGNALING AND DISEASES,lec,1,"Tai-ping Sun, Zhen-Ming Pei",,1,NS,BIOLOGY,213,1,FALSE,FALSE,TRUE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
BIOLOGY 213D,CELL SIGNALING AND DISEASES,dis,1,"Tai-ping Sun, Zhen-Ming Pei",,1,NS,BIOLOGY,213,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:40PM,2:30PM,,,,,,,,,,,,
BIOLOGY 213D,CELL SIGNALING AND DISEASES,dis,2,"Tai-ping Sun, Zhen-Ming Pei",,1,NS,BIOLOGY,213,0,FALSE,FALSE,FALSE,FALSE,TRUE,1:40PM,2:30PM,,,,,,,,,,,,
BIOLOGY 220,CELL BIOLOGY,lec,1,"David R McClay, David R Sherwood",,1,NS,BIOLOGY,220,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
BIOLOGY 220,CELL BIOLOGY,dis,1,"David R McClay, David R Sherwood",,1,NS,BIOLOGY,220,0,TRUE,FALSE,FALSE,FALSE,FALSE,12:00PM,12:50PM,,,,,,,,,,,,
BIOLOGY 220,CELL BIOLOGY,dis,2,"David R McClay, David R Sherwood",,1,NS,BIOLOGY,220,0,FALSE,TRUE,FALSE,FALSE,FALSE,1:40PM,2:30PM,,,,,,,,,,,,
BIOLOGY 220,CELL BIOLOGY,dis,3,"David R McClay, David R Sherwood",,1,NS,BIOLOGY,220,0,FALSE,FALSE,TRUE,FALSE,FALSE,1:40PM,2:30PM,,,,,,,,,,,,
BIOLOGY 223,CELL AND MOLEC NEUROBIO,lec,1,Pelin Cayirlioglu Volkan,,1,"C,NS",BIOLOGY,223,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 223,CELL AND MOLEC NEUROBIO,dis,1,Pelin Cayirlioglu Volkan,,1,"C,NS",BIOLOGY,223,0,FALSE,FALSE,FALSE,TRUE,FALSE,12:00PM,12:50PM,,,,,,,,,,,,
BIOLOGY 223,CELL AND MOLEC NEUROBIO,dis,2,Pelin Cayirlioglu Volkan,,1,"C,NS",BIOLOGY,223,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:40PM,2:30PM,,,,,,,,,,,,
BIOLOGY 224,FUNDAMENTALS NEUROSCI,lec,1,Thomas Newpher,,1,"STS,C,NS",BIOLOGY,224,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
BIOLOGY 228S,HOW PLANTS FEED/FUEL THE WORLD,lec,1,Jean- Christophe Domec,,1,"STS,IMMERSE,C,NS",BIOLOGY,228,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 262,"PEOPLE, PLANTS, AND POLLUTION",lec,1,William Wilson,,1,"STS,C,NS",BIOLOGY,262,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
BIOLOGY 267D,BEHAVIORAL ECOLOGY,lec,1,Susan C Alberts,,1,"R,STS,W,C,NS",BIOLOGY,267,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 267D,BEHAVIORAL ECOLOGY,dis,1,Susan C Alberts,,1,"R,STS,W,C,NS",BIOLOGY,267,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:40PM,2:30PM,,,,,,,,,,,,
BIOLOGY 267D,BEHAVIORAL ECOLOGY,dis,2,Susan C Alberts,,1,"R,STS,W,C,NS",BIOLOGY,267,0,FALSE,FALSE,FALSE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,,,,,,
BIOLOGY 268D,MECHANISMS OF ANIMAL BEHAVIOR,lec,1,Stephen Nowicki,,1,"C,NS",BIOLOGY,268,1,TRUE,FALSE,TRUE,FALSE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
BIOLOGY 268D,MECHANISMS OF ANIMAL BEHAVIOR,dis,1,Stephen Nowicki,,1,"C,NS",BIOLOGY,268,0,FALSE,FALSE,FALSE,FALSE,TRUE,8:45AM,9:35AM,,,,,,,,,,,,
BIOLOGY 325,GENOME TECHNOLOGIES,lec,1,"Gregory A Wray, Susanne B Haga",,1,"STS,C,NS",BIOLOGY,325,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
BIOLOGY 329D,PRINCIPLES ANIMAL PHYS,lec,1,Ron Grunwald,,1,NS,BIOLOGY,329,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
BIOLOGY 329D,PRINCIPLES ANIMAL PHYS,dis,1,Ron Grunwald,,1,NS,BIOLOGY,329,0,TRUE,FALSE,FALSE,FALSE,FALSE,12:00PM,12:50PM,,,,,,,,,,,,
BIOLOGY 329D,PRINCIPLES ANIMAL PHYS,dis,2,Ron Grunwald,,1,NS,BIOLOGY,329,0,TRUE,FALSE,FALSE,FALSE,FALSE,1:40PM,2:30PM,,,,,,,,,,,,
BIOLOGY 361LS,FIELD ECOLOGY,lec,1,Justin Wright,,1,"R,W,C,NS",BIOLOGY,361,1,FALSE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
BIOLOGY 361LS,FIELD ECOLOGY,lab,1,Justin Wright,,1,"R,W,C,NS",BIOLOGY,361,0,FALSE,FALSE,FALSE,FALSE,TRUE,1:25PM,4:55PM,,,,,,,,,,,,
BIOLOGY 412S,SENSORY SIGNAL TRANSDUCTION,lec,1,Zhen-Ming Pei,,1,"R,NS",BIOLOGY,412,1,FALSE,FALSE,FALSE,TRUE,FALSE,4:40PM,7:10PM,,,,,,,,,,,,
BIOLOGY 417S,GENETIC ENGINEER/BIOTECH,lec,1,Tai-ping Sun,,1,"STS,C,NS",BIOLOGY,417,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
BIOLOGY 418,INTRODUCTION TO BIOPHYSICS,lec,1,John Michael Mercer,,1,"C,NS,QS",BIOLOGY,418,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 420,CANCER GENETICS,lec,1,Amy Bejsovec,,1,"R,NS",BIOLOGY,420,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 422LS,NEURODEGENERATIVE DISEASE LAB,lec,1,"Emily F Ozdowski, Nina T Sherwood",,1,"R,C,NS",BIOLOGY,422,1,TRUE,FALSE,FALSE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
BIOLOGY 422LS,NEURODEGENERATIVE DISEASE LAB,lab,1,"Emily F Ozdowski, Nina T Sherwood",,1,"R,C,NS",BIOLOGY,422,0,FALSE,TRUE,FALSE,TRUE,FALSE,12:00PM,2:30PM,,,,,,,,,,,,
BIOLOGY 427S,SENSORY BIOLOGY,lec,1,Sonke Johnsen,,1,"C,NS",BIOLOGY,427,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
BIOLOGY 429S,HOW ORGANISMS MOVE,lec,1,Sheila N. Patek,,1,NS,BIOLOGY,429,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
BIOLOGY 89S,FIRST-YEAR SEMINAR (TOP),lec,1,V Louise Roth,,1,,BIOLOGY,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BIOLOGY 89S,FIRST-YEAR SEMINAR (TOP),lec,2,Clifford Cunningham,,1,,BIOLOGY,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,-,5:55PM,,,,
BME 244L,QUANT PHYSIOLOGY BIOSTAT APPL,lec,1,"Charles S Wallace, Kengyeh K Chu",,1,,BME,244,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
BME 260L,MODELS CELL AND MOL SYSTEMS,lec,1,Departmental Staff,,1,,BME,260,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
BME 260L,MODELS CELL AND MOL SYSTEMS,lab,1,Departmental Staff,,1,,BME,260,0,FALSE,TRUE,FALSE,FALSE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
BME 271D,SIGNALS AND SYSTEMS,lec,1,Elizabeth K Bucholz,,1,,BME,271,1,TRUE,FALSE,TRUE,FALSE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
BME 271D,SIGNALS AND SYSTEMS,dis,1,Elizabeth K Bucholz,,1,,BME,271,0,TRUE,FALSE,FALSE,FALSE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
BME 303L,MOD DIAG IMAGING SYSTEMS,lec,1,Junjie Yao,,1,,BME,303,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
BME 303L,MOD DIAG IMAGING SYSTEMS,lab,1,Junjie Yao,,1,,BME,303,0,FALSE,FALSE,TRUE,FALSE,FALSE,4:40PM,6:40PM,,,,,,,,,,,,
BME 307,TRNSPRT PHENOM:BIOLOGCL SYSTMS,lec,1,Amanda Randles,,1,,BME,307,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BME 354L,INTRO MEDICAL INSTRUMENTATION,lec,1,Kathryn R Nightingale,,1,,BME,354,1,TRUE,FALSE,TRUE,FALSE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
BME 354L,INTRO MEDICAL INSTRUMENTATION,lab,1,Kathryn R Nightingale,,1,,BME,354,0,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
BME 432L,BIOMECH VEHICLE SAFETY EGR,lec,1,Jason Frederick Luck,,1,,BME,432,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
BME 432L,BIOMECH VEHICLE SAFETY EGR,lab,1,Jason Frederick Luck,,1,,BME,432,0,TRUE,FALSE,FALSE,FALSE,FALSE,4:40PM,7:40PM,,,,,,,,,,,,
BME 464L,MEDICAL INSTRUMENT DSGN,lec,1,Olaf T Von Ramm,,1,,BME,464,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
