Class_Name,Description,Type,id,Professor,Time,Unit,Attributes,Subject,Number
RIGHTS 205,RACIAL/ETH MINORITIES AMER POL,lec,1,Ashley Jardina,WF 1:25PM - 2:40PM,1.0,"CCI,C,SS",RIGHTS,205
RIGHTS 221,"RACE, POWER, AND IDENTITY",lec,1,Martin Paul Smith,TuTh 3:05PM - 4:20PM,1.0,"CCI,EI,R,C,SS",RIGHTS,221
RIGHTS 235S,COMPARATIVE URBAN POLITICS,lec,1,"Kerry L Haynie, Ralph Bruce Lawrence",Th 10:05AM - 12:35PM,1.0,"CCI,EI,C,SS",RIGHTS,235
RIGHTS 236S,RESEARCH IN URBAN POLITICS,lec,1,Kerry L Haynie,Tu 10:05AM - 12:35PM,1.0,"CCI,R,W,C,TR,SS",RIGHTS,236
RIGHTS 245S,HUMAN RIGHTS IN THE AMERICAS,lec,1,Robin Kirk,WF 11:45AM - 1:00PM,1.0,"CCI,W,C,CZ",RIGHTS,245
RIGHTS 297,THE HOLOCAUST,lec,1,Departmental Staff,WF 11:45AM - 1:00PM,1.0,"CCI,EI,STS,C,CZ",RIGHTS,297
RIGHTS 305S,WHITE PEOPLE,lec,1,James Lorand Matory,Tu 3:05PM - 5:35PM,1.0,"CCI,R,C,CZ,SS",RIGHTS,305
RIGHTS 316S,APARTHEID S-AFRICA/DEMOCRACY,lec,1,Karin Shapiro,M 1:25PM - 3:55PM,1.0,"CCI,EI,R,C,CZ,SS",RIGHTS,316
RIGHTS 319S,US COMPARATIVE STATE POLITICS,lec,1,Kerry L Haynie,W 10:05AM - 12:35PM,1.0,"CCI,C,SS",RIGHTS,319
RIGHTS 323S,SOCIAL MOVEMENTS/SOCIAL MEDIA,lec,1,Negar Mottahedeh,WF 11:45AM - 1:00PM,1.0,"CCI,EI,STS,C,ALP,CZ",RIGHTS,323
RIGHTS 325S,GLBL DISPLACEMENT: VOIX FRANC,lec,1,Deborah S Reisinger,MW 10:05AM - 11:20AM,1.0,"CCI,EI,FL,SL,C,CZ,SS",RIGHTS,325
RIGHTS 328,GLOBAL BRAZIL,lec,1,John D French,TuTh 11:45AM - 1:00PM,1.0,"CCI,C,CZ,SS",RIGHTS,328
RIGHTS 330,GLOBAL HEALTH ETHICS,lec,1,Kathryn Whetten,TuTh 8:30AM - 9:45AM,1.0,"EI,C,SS",RIGHTS,330
RIGHTS 331,PRISONER'S DILEMMA/DISTR JUSTI,lec,1,Richard Salsman,TuTh 10:05AM - 11:20AM,1.0,"EI,C,SS",RIGHTS,331
RIGHTS 339,MIGRATION & HUMAN TRAFFICKING,lec,1,Michaeline A Crichlow,WF 11:45AM - 1:00PM,1.0,"CCI,EI,R,C,ALP,SS",RIGHTS,339
RIGHTS 345,MASS INCARCERATION/CITIZENSHIP,lec,1,Wahneema Lubiano,TuTh 4:40PM - 5:55PM,1.0,"CCI,EI,R,C,ALP,CZ",RIGHTS,345
RIGHTS 352,IMMIGRANT DREAMS/US REALITIES,lec,1,Gunther W Peck,WF 10:05AM - 11:20AM,1.0,"CCI,EI,C,CZ,SS",RIGHTS,352
RIGHTS 361,"MONEY, SEX, POWER",lec,1,Kathi Weeks,MW 11:45AM - 1:00PM,1.0,"CCI,C,CZ,SS",RIGHTS,361
RIGHTS 369,TRANSNATIONAL FEMINISM,lec,1,Frances S Hasso,TuTh 11:45AM - 1:00PM,1.0,"CCI,EI,R,C,SS",RIGHTS,369
RIGHTS 371,NEWS/MORAL BATTLEGROUND,lec,1,Departmental Staff,M 3:05PM - 5:35PM,1.0,"EI,R,W,C,SS",RIGHTS,371
RIGHTS 387,GERMANY CONFRONTS HOLOCAUST,lec,1,Kristen Dolan,MW 4:40PM - 5:55PM,1.0,"CCI,EI,C,ALP,CZ",RIGHTS,387
RIGHTS 395,LANGUAGE AND SOCIETY,lec,1,Gail L Clements,MW 11:45AM - 1:00PM,1.0,"CCI,C,SS",RIGHTS,395
ROMST 206,MODERN EUROPEAN SHORT FICTION,lec,1,Saskia Ziolkowski,TuTh 10:05AM - 11:20AM,1.0,"CCI,EI,C,ALP,CZ",ROMST,206
ROMST 217FS,"LANGUAGE, THOUGHT, AND CULTURE",lec,1,"Gareth O Price, Luciana Fellin",TuTh 11:45AM - 1:00PM,1.0,"CCI,C,CZ,SS",ROMST,217
ROMST 350S,"BRAINS, EVERYWHERE",lec,1,Antonio Viego,TuTh 11:45AM - 1:00PM,1.0,"EI,C,CZ",ROMST,350
ROMST 388S,"FOOD, CULTURE, & SOCIETY",lec,1,Luciana Fellin,TuTh 1:25PM - 2:40PM,1.0,"CCI,EI,C,CZ,SS",ROMST,388
ROMST 89S,FIRST YEAR SEMINAR ROMANCE ST,lec,1,Elvira Vilches,MW 10:05AM - 11:20AM,1.0,,ROMST,89
ROMST 89S,FIRST YEAR SEMINAR ROMANCE ST,lec,2,Gustavo PT Furtado,TuTh 3:05PM - 4:20PM,1.0,,ROMST,89
ROMST 89S,FIRST YEAR SEMINAR ROMANCE ST,lec,4,Esther L Gabara,TuTh 1:25PM - 2:40PM,1.0,,ROMST,89
RUSSIAN 101,ELEMENTARY RUSSIAN I,lec,1,"Joanne Van Tuyl, Marina Miroshnikova",MWF 10:20AM - 11:10AM Tu 10:05AM - 11:20AM,1.0,FL,RUSSIAN,101
RUSSIAN 101,ELEMENTARY RUSSIAN I,lec,2,"Joanne Van Tuyl, Marina Miroshnikova",MWF 12:00PM - 12:50PM Tu 11:45AM - 1:00PM,1.0,FL,RUSSIAN,101
RUSSIAN 121FS,"MEDICAL ETHICS, AGING, EOL",lec,1,Jehanne Gheith,MW 3:05PM - 4:20PM,1.0,"CCI,EI,SL,C,ALP",RUSSIAN,121
RUSSIAN 203,INTERMEDIATE RUSSIAN I,lec,1,Joanne Van Tuyl,MWF 1:40PM - 2:30PM,1.0,FL,RUSSIAN,203
RUSSIAN 301S,CONTEM RUSSIAN COMP/READ,lec,1,Marina Miroshnikova,MWF 10:20AM - 11:10AM,1.0,"CCI,FL",RUSSIAN,301
RUSSIAN 310,RUSSIAN FAIRY TALE,lec,1,Beth Holmgren,MW 4:40PM - 5:55PM,1.0,"CCI,C,ALP,CZ",RUSSIAN,310
RUSSIAN 325,TOLSTOY AND RUSSIAN EXPERIENCE,lec,1,Carol Apollonio,TuTh 3:05PM - 4:20PM,1.0,"CCI,EI,C,ALP,CZ",RUSSIAN,325
RUSSIAN 351S,DIRECTING CHEKHOV,lec,1,Johanna (Jody) McAuliffe,TuTh 11:45AM - 1:00PM,1.0,"CCI,EI,C,ALP",RUSSIAN,351
RUSSIAN 399,GLOBAL RUSSIA,lec,1,Michael Newcity,MW 3:05PM - 4:20PM,1.0,"CCI,EI,C,CZ,SS",RUSSIAN,399
RUSSIAN 401,ADVANCED RUSSIAN,lec,1,Elena A Maksimova,MWF 10:20AM - 11:10AM,1.0,"CCI,FL",RUSSIAN,401
RUSSIAN 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Carol Apollonio,TuTh 1:25PM - 2:40PM,1.0,,RUSSIAN,89
SCISOC 112FS,"MEDICAL ETHICS, AGING, EOL",lec,1,Jehanne Gheith,MW 3:05PM - 4:20PM,1.0,"CCI,EI,SL,C,ALP",SCISOC,112
SCISOC 153FS,DRUGS AND THE LAW,lec,1,Nicole L Schramm-Sapyta,WF 10:05AM - 11:20AM,1.0,"C,SS",SCISOC,153
SCISOC 165,INTRO TO US HEALTH CARE SYSTM,lec,1,Nathan A Boucher,W 8:30AM - 11:00AM,1.0,"C,SS",SCISOC,165
SCISOC 165FS,CRYPTOGRAPHY AND SOCIETY,lec,1,Lillian B Pierce,MW 8:30AM - 9:45AM,1.0,"STS,W,C,QS",SCISOC,165
SCISOC 189FS,GLOBAL HEALTH AND PROGRESS,lec,1,Amy L Hall,MW 11:45AM - 1:00PM,1.0,"CCI,EI,STS,C,CZ",SCISOC,189
SCISOC 196FS,PATIENT ACTIVISM AND ADVOCACY,lec,1,Misha Angrist,TuTh 1:25PM - 2:40PM,1.0,"STS,W,C,SS",SCISOC,196
SCISOC 197FS,OUR RELATIONSHIPS WITH TECH,lec,1,Mark Delong,TuTh 11:45AM - 1:00PM,1.0,"STS,SS",SCISOC,197
SCISOC 199FS,SCIENCE LAW AND POLICY,lec,1,"Janet Prvu Bettger, Syed (Yousuf) Zafar",MW 3:05PM - 4:20PM,1.0,"CCI,STS,W,C,SS",SCISOC,199
SCISOC 212FS,"LAW, ETHICS & RESPONSIBILITY",lec,1,Michael Newcity,MW 1:25PM - 2:40PM,1.0,"EI,STS,C,SS",SCISOC,212
SCISOC 260,MAGIC/REL/SCI SINCE 1400,lec,1,Thomas Robisheaux,MW 3:05PM - 4:20PM,1.0,"CCI,EI,STS,C,CZ",SCISOC,260
SCISOC 417S,GENETIC ENGINEER/BIOTECH,lec,1,Tai-ping Sun,Tu 3:05PM - 5:35PM,1.0,"STS,C,NS",SCISOC,417
SES 270,SCREENING COLD WAR ESPIONAGE,lec,1,Beth Holmgren,M 6:15PM - 8:45PM,1.0,"CCI,EI,C,ALP,CZ",SES,270
SES 375S,SOCIAL ENGINEERING & MOVEMENTS,lec,1,Mustafa O Tuna,TuTh 1:25PM - 2:40PM,1.0,"CCI,EI,C,CZ,SS",SES,375
SES 385,LANGUAGE AND SOCIETY,lec,1,Gail L Clements,MW 11:45AM - 1:00PM,1.0,"CCI,C,SS",SES,385
SES 388S,ILLIBERAL NONDEMOCRACIES,lec,1,Mustafa O Tuna,TuTh 3:05PM - 4:20PM,1.0,"CCI,C,CZ,SS",SES,388
SOCIOL 110,SOCIOLOGICAL INQUIRY,lec,1,Craig M Rawlings,MW 11:45AM - 1:00PM,1.0,"CCI,EI,SS",SOCIOL,110
SOCIOL 176FS,"IDENTITY, ACTION, AND EMOTION",lec,1,Lynn Smith-Lovin,WF 11:45AM - 1:00PM,1.0,"CCI,R,SS",SOCIOL,176
SOCIOL 179FS,VISUALIZING SOCIETY,lec,1,Kieran J Healy,WF 3:05PM - 4:20PM,1.0,"QS,SS",SOCIOL,179
SOCIOL 195,COMP APPR GLOBAL ISSUES,lec,1,Deonte L. Harris,MWF 1:40PM - 2:40PM,1.0,"CCI,W,C,CZ,SS",SOCIOL,195
SOCIOL 196FS,PATIENT ACTIVISM AND ADVOCACY,lec,1,Misha Angrist,TuTh 1:25PM - 2:40PM,1.0,"STS,W,C,SS",SOCIOL,196
SOCIOL 197FS,FREEDOM AND THE MARKET,lec,1,Martha Reeves,TuTh 1:25PM - 2:40PM,1.0,"EI,W,C,SS",SOCIOL,197
SOCIOL 202,"RACE, POWER, AND IDENTITY",lec,1,Martin Paul Smith,TuTh 3:05PM - 4:20PM,1.0,"CCI,EI,R,C,SS",SOCIOL,202
SOCIOL 210,SOCIAL PROBLEMS,lec,1,Maria Febbo,TuTh 8:30AM - 9:45AM,1.0,"CCI,SS",SOCIOL,210
SOCIOL 218,"SEX, GENDER, AND SOCIETY",lec,1,Mary G Hovsepian,TuTh 3:05PM - 4:20PM,1.0,"CCI,SS",SOCIOL,218
SOCIOL 224,HUMAN DEVELOPMENT,lec,1,Departmental Staff,MW 3:05PM - 4:20PM,1.0,"CCI,EI,R,C,SS",SOCIOL,224
SOCIOL 250,MEDICAL SOCIOLOGY,lec,1,Tyson H Brown,TuTh 10:05AM - 11:20AM,1.0,"EI,SS",SOCIOL,250
SOCIOL 250,MEDICAL SOCIOLOGY,lec,2,Tyson H Brown,TuTh 3:05PM - 4:20PM,1.0,"EI,SS",SOCIOL,250
SOCIOL 258,MARKETS AND MARKETING,lec,1,Martha Reeves,W 6:15PM - 8:45PM,1.0,"CCI,R,STS,SS",SOCIOL,258
SOCIOL 264,DEATH AND DYING,lec,1,Deborah Gold,TuTh 10:05AM - 11:20AM,1.0,"EI,SL,SS",SOCIOL,264
SOCIOL 265,DRUGS IN THE US,lec,1,Jenifer Leigh Hamil-Luker,WF 11:45AM - 1:00PM,1.0,"EI,SS",SOCIOL,265
SOCIOL 295S,SEX WORK:POLITICS OF SXL LABOR,lec,1,Kathi Weeks,MW 10:05AM - 11:20AM,1.0,"CCI,C,SS",SOCIOL,295
SOCIOL 331,WOMEN AT WORK,lec,1,Ulrike Prattes,TuTh 1:25PM - 2:40PM,1.0,"CCI,STS,C,SS",SOCIOL,331
SOCIOL 332,METHODS SOCIAL RESEARCH,lec,1,Jenifer Leigh Hamil-Luker,MW 3:05PM - 4:20PM,1.0,"R,W,SS",SOCIOL,332
SOCIOL 333,QUANTITATIVE ANALYSIS SOCIOLOG,lec,1,Scott M. Lynch,MW 3:05PM - 4:20PM,1.0,"QS,SS",SOCIOL,333
SOCIOL 338,THEORY AND SOCIETY,lec,1,Jessi Streib,Th 4:40PM - 7:10PM,1.0,"CCI,W,SS",SOCIOL,338
SOCIOL 339,MARXISM AND SOCIETY,lec,1,Michael P Hardt,MW 10:05AM - 11:20AM,1.0,"EI,SIGNATURE,C,CZ,SS",SOCIOL,339
SOCIOL 341,US AND ASIAN PACIFIC,lec,1,Bai Gao,W 6:15PM - 8:45PM,1.0,"CCI,R,CZ,SS",SOCIOL,341
SOCIOL 343,MIGRATION & HUMAN TRAFFICKING,lec,1,Michaeline A Crichlow,WF 11:45AM - 1:00PM,1.0,"CCI,EI,R,C,ALP,SS",SOCIOL,343
SOCIOL 344,TECH AND ORG ENVIRONMENTS,lec,1,Bai Gao,MW 1:25PM - 2:40PM,1.0,"CCI,R,STS,SS",SOCIOL,344
SOCIOL 345,NAT/REG/GLOBAL ECONOMY,lec,1,Mary G Hovsepian,TuTh 10:05AM - 11:20AM,1.0,"CCI,R,SS",SOCIOL,345
SOCIOL 346S,ASIANS IN AMERICAN HIGHER EDUC,lec,1,Li-Chen Chin,MW 11:45AM - 1:00PM,1.0,"CCI,EI,R,C,SS",SOCIOL,346
SOCIOL 351,LIFE AND DEATH,lec,1,Anne Allison,TuTh 10:05AM - 11:20AM,1.0,"CCI,EI,C,CZ,SS",SOCIOL,351
SOCIOL 355,ORGANIZATIONS/MANAGEMENT,lec,1,Ashley Lauren Harrell King,TuTh 3:05PM - 4:20PM,1.0,"STS,SS",SOCIOL,355
SOCIOL 359,ENTREPRENEURSHIP,lec,1,Martin Ruef,MW 10:05AM - 11:20AM,1.0,"CCI,SS",SOCIOL,359
SOCIOL 360,GLOBAL APPLE,lec,1,Ralph A Litzinger,MW 11:45AM - 1:00PM,1.0,"EI,STS,C,CZ,SS",SOCIOL,360
SOCIOL 361,US HEALTH DISPARITIES,lec,1,Jen'nan G Read,TuTh 11:45AM - 1:00PM,1.0,"C,SS",SOCIOL,361
SOCIOL 367S,DATA SCIENCE AND SOCIETY,lec,1,Christopher Bail,TuTh 3:05PM - 4:20PM,1.0,"R,STS,SS",SOCIOL,367
SOCIOL 388S,"FOOD, CULTURE, & SOCIETY",lec,1,Luciana Fellin,TuTh 1:25PM - 2:40PM,1.0,"CCI,EI,C,CZ,SS",SOCIOL,388
SOCIOL 430S,WOMEN AND THE PROFESSIONS,lec,1,"Colleen M Scott, Jennifer S Ahern-Dodson",M 6:15PM - 10:00PM,1.0,"EI,R,W,C,SS",SOCIOL,430
SOCIOL 490S-1,RESEARCH SEMINAR (TOP),lec,1,Angel Harris,MW 1:25PM - 2:40PM,1.0,,SOCIOL,490
SOCIOL 495S,SOCIOLOGY HONORS SEMINAR 1,lec,1,Maria Febbo,Tu 10:05AM - 12:35PM,1.0,"R,SS",SOCIOL,495
SOCIOL 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Lynn Smith-Lovin,WF 10:05AM - 11:20AM W 4:40PM - 5:55PM,1.0,,SOCIOL,89
SPANISH 101,ELEMENTARY SPANISH 1,lec,1,Departmental Staff,MWF 8:30AM - 9:30AM Tu 8:30AM - 9:40AM,1.0,FL,SPANISH,101
SPANISH 101,ELEMENTARY SPANISH 1,lec,2,Departmental Staff,Tu 10:05AM - 11:15AM MWF 10:05AM - 11:05AM,1.0,FL,SPANISH,101
SPANISH 101,ELEMENTARY SPANISH 1,lec,3,Departmental Staff,Tu 1:25PM - 2:35PM MWF 1:25PM - 2:25PM,1.0,FL,SPANISH,101
SPANISH 101,ELEMENTARY SPANISH 1,lec,4,Departmental Staff,Tu 3:05PM - 4:15PM MWF 3:05PM - 4:05PM,1.0,FL,SPANISH,101
SPANISH 102,ELEMENTARY SPANISH 2,lec,1,Departmental Staff,MWF 8:30AM - 9:30AM Tu 8:30AM - 9:40AM,1.0,FL,SPANISH,102
SPANISH 102,ELEMENTARY SPANISH 2,lec,2,Departmental Staff,MWF 8:30AM - 9:30AM Tu 8:30AM - 9:40AM,1.0,FL,SPANISH,102
SPANISH 102,ELEMENTARY SPANISH 2,lec,3,Departmental Staff,Tu 11:45AM - 12:55PM MWF 11:45AM - 12:45PM,1.0,FL,SPANISH,102
SPANISH 102,ELEMENTARY SPANISH 2,lec,4,Departmental Staff,Tu 1:25PM - 2:35PM MWF 1:25PM - 2:25PM,1.0,FL,SPANISH,102
SPANISH 102,ELEMENTARY SPANISH 2,lec,5,Departmental Staff,Tu 3:05PM - 4:15PM MWF 3:05PM - 4:05PM,1.0,FL,SPANISH,102
SPANISH 102,ELEMENTARY SPANISH 2,lec,6,Departmental Staff,Tu 3:05PM - 4:15PM MWF 3:05PM - 4:05PM,1.0,FL,SPANISH,102
SPANISH 203,INTERMEDIATE SPANISH,lec,1,Departmental Staff,MWF 8:45AM - 9:35AM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,2,Departmental Staff,MWF 8:45AM - 9:35AM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,3,Departmental Staff,MWF 8:45AM - 9:35AM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,4,Departmental Staff,MWF 10:20AM - 11:10AM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,5,Departmental Staff,MWF 10:20AM - 11:10AM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,6,Departmental Staff,MWF 12:00PM - 12:50PM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,7,Departmental Staff,MWF 1:40PM - 2:30PM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,8,Departmental Staff,MWF 3:20PM - 4:10PM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,9,Departmental Staff,MWF 3:20PM - 4:10PM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,10,Departmental Staff,MWF 3:20PM - 4:10PM,1.0,"FL,CZ",SPANISH,203
SPANISH 203,INTERMEDIATE SPANISH,lec,11,Departmental Staff,MWF 12:00PM - 12:50PM,1.0,"FL,CZ",SPANISH,203
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,1,Departmental Staff,MWF 8:45AM - 9:35AM,1.0,"FL,CZ",SPANISH,204
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,2,Departmental Staff,MWF 8:45AM - 9:35AM,1.0,"FL,CZ",SPANISH,204
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,3,Departmental Staff,MWF 10:20AM - 11:10AM,1.0,"FL,CZ",SPANISH,204
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,4,Departmental Staff,MWF 12:00PM - 12:50PM,1.0,"FL,CZ",SPANISH,204
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,5,Departmental Staff,MWF 12:00PM - 12:50PM,1.0,"FL,CZ",SPANISH,204
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,6,Departmental Staff,MWF 1:40PM - 2:30PM,1.0,"FL,CZ",SPANISH,204
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,7,Departmental Staff,MWF 3:20PM - 4:10PM,1.0,"FL,CZ",SPANISH,204
SPANISH 204,ADV INTERMEDIATE SPANISH,lec,8,Departmental Staff,MWF 3:20PM - 4:10PM,1.0,"FL,CZ",SPANISH,204
SPANISH 205,ADV INTER SPANISH-SERV-LEARN,lec,1,Departmental Staff,MWF 1:40PM - 2:30PM,1.0,"FL,SL,CZ",SPANISH,205
SPANISH 272T-1,VOICES IN ENVIRONMENT: SPANISH,lec,1,Edgar Andres Virguez Rodriguez,M 1:25PM - 2:40PM,0.5,C,SPANISH,272T
SPANISH 301,ADV SPANISH WRITING,lec,1,Departmental Staff,TuTh 8:30AM - 9:45AM,1.0,"CCI,FL,W",SPANISH,301
SPANISH 301,ADV SPANISH WRITING,lec,2,Departmental Staff,TuTh 3:05PM - 4:20PM,1.0,"CCI,FL,W",SPANISH,301
SPANISH 301,ADV SPANISH WRITING,lec,3,Departmental Staff,WF 8:30AM - 9:45AM,1.0,"CCI,FL,W",SPANISH,301
SPANISH 301,ADV SPANISH WRITING,lec,4,Departmental Staff,WF 10:05AM - 11:20AM,1.0,"CCI,FL,W",SPANISH,301
SPANISH 301,ADV SPANISH WRITING,lec,5,Departmental Staff,WF 11:45AM - 1:00PM,1.0,"CCI,FL,W",SPANISH,301
SPANISH 302,ADVANCED SPANISH GRAMMAR,lec,1,Departmental Staff,WF 3:05PM - 4:20PM,1.0,"CCI,FL,C",SPANISH,302
SPANISH 303,INTRO CULTURAL STUDIES,lec,1,Departmental Staff,TuTh 10:05AM - 11:20AM,1.0,"CCI,FL",SPANISH,303
SPANISH 303,INTRO CULTURAL STUDIES,lec,2,Departmental Staff,WF 8:30AM - 9:45AM,1.0,"CCI,FL",SPANISH,303
SPANISH 303,INTRO CULTURAL STUDIES,lec,4,Departmental Staff,TuTh 3:05PM - 4:20PM,1.0,"CCI,FL",SPANISH,303
SPANISH 306,"HEALTH, CULTURE, LATINO COMMUN",lec,1,Joan E Clifford,WF 3:05PM - 4:20PM,1.0,"CCI,FL,C",SPANISH,306
SPANISH 306,"HEALTH, CULTURE, LATINO COMMUN",lec,2,Rosa Solorzano,TuTh 3:05PM - 4:20PM,1.0,"CCI,FL,C",SPANISH,306
SPANISH 308S,"LATINX VOICES IN DUKE, DURHAM",lec,1,Departmental Staff,TuTh 8:30AM - 9:45AM,1.0,"CCI,FL,W,SL,C,CZ",SPANISH,308
SPANISH 313,BRIDGING CULTURES,lec,1,Departmental Staff,MW 1:25PM - 2:40PM,1.0,"CCI,FL,SL,SS",SPANISH,313
SPANISH 327S,SPANISH FOR FRESHMN/SOPHOMORES,lec,1,Joseph William Mulligan,WF 8:30AM - 9:45AM,1.0,"CCI,FL,ALP",SPANISH,327
SPANISH 331S,INTRO LIT FILM POPULAR CULTURE,lec,1,Stephanie Sieburth,MW 11:45AM - 1:00PM,1.0,"FL,ALP",SPANISH,331
SPANISH 332,INTRO TO SPANISH LIT I,lec,1,Elvira Vilches,MW 3:05PM - 4:20PM,1.0,"CCI,FL,C,ALP",SPANISH,332
SPANISH 336,INTRO TO US LATINO/A LIT,lec,1,Claudia Milian,TuTh 1:25PM - 2:40PM,1.0,"CCI,C,ALP",SPANISH,336
SPANISH 434S,CAPITALISM IN THE MODERN CITY,lec,1,Stephanie Sieburth,TuTh 11:45AM - 1:00PM,1.0,"CCI,FL,ALP",SPANISH,434
STA 101L,DATA ANALY/STAT INFER,lec,1,Departmental Staff,MW 3:05PM - 4:20PM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lec,2,Departmental Staff,TuTh 11:45AM - 1:00PM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lab,1,Departmental Staff,Th 10:05AM - 11:20AM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lab,2,Departmental Staff,Th 11:45AM - 1:00PM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lab,3,Departmental Staff,Th 3:05PM - 4:20PM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lab,4,Departmental Staff,Th 4:40PM - 5:55PM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lab,5,Departmental Staff,M 10:05AM - 11:20AM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lab,6,Departmental Staff,M 11:45AM - 1:00PM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lab,7,Departmental Staff,M 1:25PM - 2:40PM,1.0,"R,STS,QS",STA,101
STA 101L,DATA ANALY/STAT INFER,lab,8,Departmental Staff,M 4:40PM - 5:55PM,1.0,"R,STS,QS",STA,101
STA 102L,INTRO BIOSTATISTICS,lec,1,Yue Jiang,TuTh 3:05PM - 4:20PM,1.0,"R,STS,QS",STA,102
STA 102L,INTRO BIOSTATISTICS,lab,1,Yue Jiang,M 11:45AM - 1:00PM,1.0,"R,STS,QS",STA,102
STA 102L,INTRO BIOSTATISTICS,lab,2,Yue Jiang,M 1:25PM - 2:40PM,1.0,"R,STS,QS",STA,102
STA 102L,INTRO BIOSTATISTICS,lab,3,Yue Jiang,M 4:40PM - 5:55PM,1.0,"R,STS,QS",STA,102
STA 199L,INTRO TO DATA SCIENCE,lec,1,Yue Jiang,TuTh 10:05AM - 11:20AM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lec,2,Maria A Tackett,MW 10:05AM - 11:20AM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lec,3,Robert David Eisinger,TuTh 3:05PM - 4:20PM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,1,Yue Jiang,F 10:05AM - 11:20AM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,2,Yue Jiang,F 11:45AM - 1:00PM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,3,Yue Jiang,F 1:25PM - 2:40PM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,4,Maria A Tackett,Th 10:05AM - 11:20AM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,5,Maria A Tackett,Th 3:05PM - 4:20PM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,6,Maria A Tackett,Th 4:40PM - 5:55PM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,7,Robert David Eisinger,F 10:05AM - 11:20AM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,8,Robert David Eisinger,F 11:45AM - 1:00PM,1.0,"R,STS,QS",STA,199
STA 199L,INTRO TO DATA SCIENCE,lab,9,Robert David Eisinger,F 1:25PM - 2:40PM,1.0,"R,STS,QS",STA,199
STA 210L,REGRESSION ANALYSIS,lec,1,Maria A Tackett,MW 3:05PM - 4:20PM,1.0,"R,QS",STA,210
STA 210L,REGRESSION ANALYSIS,lab,1,Maria A Tackett,Th 1:25PM - 2:40PM,1.0,"R,QS",STA,210
STA 210L,REGRESSION ANALYSIS,lab,2,Maria A Tackett,Th 3:05PM - 4:20PM,1.0,"R,QS",STA,210
STA 210L,REGRESSION ANALYSIS,lab,3,Maria A Tackett,Th 4:40PM - 5:55PM,1.0,"R,QS",STA,210
STA 230,PROBABILITY,lec,1,Pratima Hebbar,TuTh 1:25PM - 2:40PM,1.0,"C,QS",STA,230
STA 230,PROBABILITY,lec,2,Andrea R Agazzi,TuTh 8:30AM - 9:45AM,1.0,"C,QS",STA,230
STA 230,PROBABILITY,lec,3,Victoria S Akin,TuTh 4:40PM - 5:55PM,1.0,"C,QS",STA,230
STA 230,PROBABILITY,lec,4,Departmental Staff,WF 8:30AM - 9:45AM,1.0,"C,QS",STA,230
